n,phase,prover,n_reps,ok,wall_s_mean,wall_s_min,wall_s_max,wall_s_stdev,cpu_total_s_mean,cpu_total_s_min,cpu_total_s_max,cpu_total_s_stdev,cpu_user_s_mean,cpu_user_s_min,cpu_user_s_max,cpu_user_s_stdev,cpu_sys_s_mean,cpu_sys_s_min,cpu_sys_s_max,cpu_sys_s_stdev,rss_peak_bytes_mean,rss_peak_bytes_min,rss_peak_bytes_max,rss_peak_bytes_stdev,io_read_bytes_mean,io_read_bytes_min,io_read_bytes_max,io_read_bytes_stdev,io_write_bytes_mean,io_write_bytes_min,io_write_bytes_max,io_write_bytes_stdev,io_rchar_bytes_mean,io_rchar_bytes_min,io_rchar_bytes_max,io_rchar_bytes_stdev,io_wchar_bytes_mean,io_wchar_bytes_min,io_wchar_bytes_max,io_wchar_bytes_stdev,sys_cpu_iowait_s_mean,sys_cpu_iowait_s_min,sys_cpu_iowait_s_max,sys_cpu_iowait_s_stdev,cpu_pct_of_core
4,env,,1,True,63.120904786999745,63.120904786999745,63.120904786999745,0.0,72.851171,72.851171,72.851171,0.0,61.953810000000004,61.953810000000004,61.953810000000004,0.0,10.897361,10.897361,10.897361,0.0,363479040.0,363479040.0,363479040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108035680.0,108035680.0,108035680.0,0.0,5211523.0,5211523.0,5211523.0,0.0,0.0,0.0,0.0,0.0,115.41528317097931
4,prove,rapidsnark,1,True,2.283918447999895,2.283918447999895,2.283918447999895,0.0,0.594001000002983,0.594001000002983,0.594001000002983,0.0,0.20112399999999298,0.20112399999999298,0.20112399999999298,0.0,0.19087100000000135,0.19087100000000135,0.19087100000000135,0.0,67506176.0,67506176.0,67506176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3079098.0,3079098.0,3079098.0,0.0,1156.0,1156.0,1156.0,0.0,0.00999999999999801,0.00999999999999801,0.00999999999999801,0.0,26.007977672021077
4,prove,snarkjs,1,True,3.182222511999953,3.182222511999953,3.182222511999953,0.0,1.6294349999999795,1.6294349999999795,1.6294349999999795,0.0,1.1521049999999775,1.1521049999999775,1.1521049999999775,0.0,0.47733000000000203,0.47733000000000203,0.47733000000000203,0.0,244813824.0,244813824.0,244813824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4796375.0,4796375.0,4796375.0,0.0,10060.0,10060.0,10060.0,0.0,0.0,0.0,0.0,0.0,51.20430748809949
4,verify,rapidsnark,1,True,2.3669148899998618,2.3669148899998618,2.3669148899998618,0.0,1.3228169999999935,1.3228169999999935,1.3228169999999935,0.0,0.925972999999999,0.925972999999999,0.925972999999999,0.0,0.3968439999999944,0.3968439999999944,0.3968439999999944,0.0,214315008.0,214315008.0,214315008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4222028.0,4222028.0,4222028.0,0.0,3156.0,3156.0,3156.0,0.0,0.0,0.0,0.0,0.0,55.88781436919646
4,verify,snarkjs,1,True,2.3632302640003218,2.3632302640003218,2.3632302640003218,0.0,1.3608040000000088,1.3608040000000088,1.3608040000000088,0.0,0.9406030000000101,0.9406030000000101,0.9406030000000101,0.0,0.4202009999999987,0.4202009999999987,0.4202009999999987,0.0,216551424.0,216551424.0,216551424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4205083.0,4205083.0,4205083.0,0.0,5116.0,5116.0,5116.0,0.0,0.0,0.0,0.0,0.0,57.582370229828086
8,env,,1,True,68.12577012800057,68.12577012800057,68.12577012800057,0.0,120.65246199999999,120.65246199999999,120.65246199999999,0.0,109.17327700000001,109.17327700000001,109.17327700000001,0.0,11.479185000000001,11.479185000000001,11.479185000000001,0.0,385449984.0,385449984.0,385449984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122329989.0,122329989.0,122329989.0,0.0,13894820.0,13894820.0,13894820.0,0.0,0.00999999999999801,0.00999999999999801,0.00999999999999801,0.0,177.1025292973683
8,prove,rapidsnark,1,True,2.225634298999921,2.225634298999921,2.225634298999921,0.0,0.5867700000052594,0.5867700000052594,0.5867700000052594,0.0,0.16539000000000215,0.16539000000000215,0.16539000000000215,0.0,0.2195779999999985,0.2195779999999985,0.2195779999999985,0.0,67170304.0,67170304.0,67170304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3066242.0,3066242.0,3066242.0,0.0,1156.0,1156.0,1156.0,0.0,0.020000000000003126,0.020000000000003126,0.020000000000003126,0.0,26.364169543438553
8,prove,snarkjs,1,True,3.2285889849999876,3.2285889849999876,3.2285889849999876,0.0,1.7358620000000045,1.7358620000000045,1.7358620000000045,0.0,1.099410000000006,1.099410000000006,1.099410000000006,0.0,0.6364519999999985,0.6364519999999985,0.6364519999999985,0.0,285409280.0,285409280.0,285409280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5101434.0,5101434.0,5101434.0,0.0,10148.0,10148.0,10148.0,0.0,0.0,0.0,0.0,0.0,53.765344801237106
8,verify,rapidsnark,1,True,2.397273516000041,2.397273516000041,2.397273516000041,0.0,1.4272780000000083,1.4272780000000083,1.4272780000000083,0.0,1.0045340000000067,1.0045340000000067,1.0045340000000067,0.0,0.42274400000000156,0.42274400000000156,0.42274400000000156,0.0,204324864.0,204324864.0,204324864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4135487.0,4135487.0,4135487.0,0.0,932.0,932.0,932.0,0.0,0.0,0.0,0.0,0.0,59.53755341115543
8,verify,snarkjs,1,True,2.3858983059999446,2.3858983059999446,2.3858983059999446,0.0,1.3959449999999904,1.3959449999999904,1.3959449999999904,0.0,0.9531969999999887,0.9531969999999887,0.9531969999999887,0.0,0.4427480000000017,0.4427480000000017,0.4427480000000017,0.0,210776064.0,210776064.0,210776064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4221044.0,4221044.0,4221044.0,0.0,1404.0,1404.0,1404.0,0.0,0.0,0.0,0.0,0.0,58.5081516881727
16,env,,1,True,78.65872863400045,78.65872863400045,78.65872863400045,0.0,220.32919900000005,220.32919900000005,220.32919900000005,0.0,208.29795,208.29795,208.29795,0.0,12.031249000000003,12.031249000000003,12.031249000000003,0.0,485158912.0,485158912.0,485158912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146895645.0,146895645.0,146895645.0,0.0,25749571.0,25749571.0,25749571.0,0.0,0.00999999999999801,0.00999999999999801,0.00999999999999801,0.0,280.1077551420811
16,prove,rapidsnark,1,True,2.2505387709993556,2.2505387709993556,2.2505387709993556,0.0,0.555280000005304,0.555280000005304,0.555280000005304,0.0,0.1732680000000073,0.1732680000000073,0.1732680000000073,0.0,0.2211369999999988,0.2211369999999988,0.2211369999999988,0.0,67432448.0,67432448.0,67432448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3062603.0,3062603.0,3062603.0,0.0,1160.0,1160.0,1160.0,0.0,0.060000000000002274,0.060000000000002274,0.060000000000002274,0.0,24.67320301968097
16,prove,snarkjs,1,True,3.2305838170000243,3.2305838170000243,3.2305838170000243,0.0,1.9558839999999975,1.9558839999999975,1.9558839999999975,0.0,1.2725149999999985,1.2725149999999985,1.2725149999999985,0.0,0.683368999999999,0.683368999999999,0.683368999999999,0.0,346456064.0,346456064.0,346456064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5799154.0,5799154.0,5799154.0,0.0,9996.0,9996.0,9996.0,0.0,0.0,0.0,0.0,0.0,60.54274121314286
16,verify,rapidsnark,1,True,2.3800482670003476,2.3800482670003476,2.3800482670003476,0.0,1.362661000000017,1.362661000000017,1.362661000000017,0.0,0.924254000000019,0.924254000000019,0.924254000000019,0.0,0.438406999999998,0.438406999999998,0.438406999999998,0.0,212443136.0,212443136.0,212443136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4172281.0,4172281.0,4172281.0,0.0,1372.0,1372.0,1372.0,0.0,0.0,0.0,0.0,0.0,57.25350275006914
16,verify,snarkjs,1,True,2.4017377459999807,2.4017377459999807,2.4017377459999807,0.0,1.3447809999999976,1.3447809999999976,1.3447809999999976,0.0,0.8454619999999977,0.8454619999999977,0.8454619999999977,0.0,0.49931899999999985,0.49931899999999985,0.49931899999999985,0.0,206536704.0,206536704.0,206536704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4097086.0,4097086.0,4097086.0,0.0,972.0,972.0,972.0,0.0,0.0,0.0,0.0,0.0,55.99200005244904
32,env,,1,True,100.40233542699843,100.40233542699843,100.40233542699843,0.0,432.436004,432.436004,432.436004,0.0,419.30771,419.30771,419.30771,0.0,13.128293999999997,13.128293999999997,13.128293999999997,0.0,647340032.0,647340032.0,647340032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204915442.0,204915442.0,204915442.0,0.0,64730800.0,64730800.0,64730800.0,0.0,0.00999999999999801,0.00999999999999801,0.00999999999999801,0.0,430.703132711908
32,prove,rapidsnark,1,True,2.309447953000472,2.309447953000472,2.309447953000472,0.0,0.7492889999959971,0.7492889999959971,0.7492889999959971,0.0,0.18628199999989192,0.18628199999989192,0.18628199999989192,0.0,0.22105100000000277,0.22105100000000277,0.22105100000000277,0.0,67690496.0,67690496.0,67690496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3074890.0,3074890.0,3074890.0,0.0,1152.0,1152.0,1152.0,0.0,0.12000000000000455,0.12000000000000455,0.12000000000000455,0.0,32.444506879772234
32,prove,snarkjs,1,True,3.2356170680000105,3.2356170680000105,3.2356170680000105,0.0,2.259809000000004,2.259809000000004,2.259809000000004,0.0,1.4552419999999984,1.4552419999999984,1.4552419999999984,0.0,0.8045670000000058,0.8045670000000058,0.8045670000000058,0.0,447041536.0,447041536.0,447041536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7146916.0,7146916.0,7146916.0,0.0,9564.0,9564.0,9564.0,0.0,0.0,0.0,0.0,0.0,69.84167015155568
32,verify,rapidsnark,1,True,2.349959047000084,2.349959047000084,2.349959047000084,0.0,1.343518000000003,1.343518000000003,1.343518000000003,0.0,0.9020610000000033,0.9020610000000033,0.9020610000000033,0.0,0.44145699999999977,0.44145699999999977,0.44145699999999977,0.0,193896448.0,193896448.0,193896448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4222914.0,4222914.0,4222914.0,0.0,5764.0,5764.0,5764.0,0.0,0.0,0.0,0.0,0.0,57.171975048463686
32,verify,snarkjs,1,True,2.3751046930001394,2.3751046930001394,2.3751046930001394,0.0,1.325785000000053,1.325785000000053,1.325785000000053,0.0,0.9133420000000569,0.9133420000000569,0.9133420000000569,0.0,0.4124429999999961,0.4124429999999961,0.4124429999999961,0.0,213413888.0,213413888.0,213413888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4213541.0,4213541.0,4213541.0,0.0,1892.0,1892.0,1892.0,0.0,0.0,0.0,0.0,0.0,55.82006569678296
64,env,,1,True,146.59098060999986,146.59098060999986,146.59098060999986,0.0,895.3968090000002,895.3968090000002,895.3968090000002,0.0,880.2216080000001,880.2216080000001,880.2216080000001,0.0,15.175201000000001,15.175201000000001,15.175201000000001,0.0,865296384.0,865296384.0,865296384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427395927.0,427395927.0,427395927.0,0.0,135117796.0,135117796.0,135117796.0,0.0,0.0,0.0,0.0,0.0,610.8130290649817
64,prove,rapidsnark,1,True,2.3050291509998715,2.3050291509998715,2.3050291509998715,0.0,0.8786799999997896,0.8786799999997896,0.8786799999997896,0.0,0.16954699999996592,0.16954699999996592,0.16954699999996592,0.0,0.2376650000000069,0.2376650000000069,0.2376650000000069,0.0,67432448.0,67432448.0,67432448.0,0.0,131072.0,131072.0,131072.0,0.0,0.0,0.0,0.0,0.0,3060916.0,3060916.0,3060916.0,0.0,1152.0,1152.0,1152.0,0.0,0.259999999999998,0.259999999999998,0.259999999999998,0.0,38.12012527558002
64,prove,snarkjs,1,True,3.4475990010000714,3.4475990010000714,3.4475990010000714,0.0,3.0621409999998974,3.0621409999998974,3.0621409999998974,0.0,1.9391619999998966,1.9391619999998966,1.9391619999998966,0.0,1.1229790000000008,1.1229790000000008,1.1229790000000008,0.0,641441792.0,641441792.0,641441792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9899155.0,9899155.0,9899155.0,0.0,9916.0,9916.0,9916.0,0.0,0.0,0.0,0.0,0.0,88.81952335847755
64,verify,rapidsnark,1,True,2.372273695000331,2.372273695000331,2.372273695000331,0.0,1.3825289999998915,1.3825289999998915,1.3825289999998915,0.0,0.9355579999999009,0.9355579999999009,0.9355579999999009,0.0,0.4469709999999907,0.4469709999999907,0.4469709999999907,0.0,214913024.0,214913024.0,214913024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4255776.0,4255776.0,4255776.0,0.0,2068.0,2068.0,2068.0,0.0,0.0,0.0,0.0,0.0,58.278646469571825
64,verify,snarkjs,1,True,2.368429464000201,2.368429464000201,2.368429464000201,0.0,1.2881290000001542,1.2881290000001542,1.2881290000001542,0.0,0.8938500000001568,0.8938500000001568,0.8938500000001568,0.0,0.3942789999999974,0.3942789999999974,0.3942789999999974,0.0,214491136.0,214491136.0,214491136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4265147.0,4265147.0,4265147.0,0.0,2148.0,2148.0,2148.0,0.0,0.0,0.0,0.0,0.0,54.387475733583635
